room_id,asset_type,power_draw,usage_hours,operating_hours_since_service,error_log_count,failure
117,AC,0.411,15.1,4736,38,1
403,TV,0.245,13.0,3563,8,1
106,AC,0.907,13.2,1863,4,0
227,Set-top box,0.164,7.3,1433,30,0
421,TV,0.126,5.9,2330,30,1
329,TV,0.142,13.5,180,18,1
109,TV,0.118,16.1,2284,9,0
130,TV,0.221,3.2,2885,18,1
128,AC,0.487,19.2,305,15,0
113,AC,0.615,13.6,4762,14,1
228,Set-top box,0.18,13.1,3437,29,1
415,TV,0.57,11.6,3142,24,1
410,AC,0.788,11.5,3243,16,0
104,TV,0.283,11.6,2547,30,1
213,TV,0.536,6.1,3388,21,0
316,AC,0.222,4.0,4733,1,0
430,Set-top box,0.265,1.9,2762,4,0
328,Set-top box,0.132,15.0,2483,2,0
227,TV,0.236,4.2,3669,6,1
408,Set-top box,0.328,16.6,2999,36,1
405,Set-top box,0.496,6.1,84,6,0
325,TV,0.135,12.7,2006,11,0
405,TV,0.463,1.5,1560,18,0
406,Set-top box,0.431,2.9,1942,15,1
129,AC,0.71,21.1,3587,39,0
110,TV,0.147,16.7,2736,8,0
126,Set-top box,0.144,4.6,288,6,0
428,Set-top box,0.499,3.9,2677,9,1
418,TV,0.185,15.4,2143,2,0
226,Set-top box,0.22,7.6,1993,22,0
101,Set-top box,0.476,3.8,2211,38,1
125,Set-top box,0.189,13.0,2195,8,0
410,Set-top box,0.171,2.4,3050,42,1
411,TV,0.471,7.6,2269,25,1
406,AC,0.753,3.9,1367,32,1
230,Set-top box,0.197,10.5,866,13,0
322,TV,0.544,13.0,1574,21,1
406,Set-top box,0.274,13.5,118,45,1
307,Set-top box,0.115,1.4,2719,41,1
301,Set-top box,0.283,3.4,1974,48,1
111,Set-top box,0.352,4.7,905,21,1
109,AC,0.744,8.9,4566,40,1
304,Set-top box,0.397,12.9,2210,2,1
202,Set-top box,0.493,8.3,335,30,0
208,TV,0.674,6.4,2843,30,1
426,TV,0.131,2.7,2903,17,1
129,AC,0.412,18.4,480,10,0
420,Set-top box,0.177,4.8,426,12,0
322,Set-top box,0.076,15.0,70,36,1
416,AC,0.905,17.2,4874,37,0
204,TV,0.594,17.0,1979,23,1
417,AC,0.357,5.6,3899,24,1
314,TV,0.593,6.0,3567,3,1
123,AC,0.257,5.2,1919,20,0
126,TV,0.451,16.2,2288,4,0
304,AC,0.811,4.7,3296,13,0
408,AC,0.836,11.6,3942,12,1
103,Set-top box,0.395,3.9,2537,47,1
301,Set-top box,0.07,15.4,776,36,1
301,Set-top box,0.446,2.9,715,1,0
115,AC,0.21,2.9,3031,24,0
125,TV,0.496,12.3,3789,21,1
324,AC,0.655,4.3,3704,0,1
415,AC,0.326,17.2,1526,34,0
127,Set-top box,0.322,3.2,471,25,0
407,Set-top box,0.275,9.2,1642,19,0
125,TV,0.591,4.4,1581,4,0
127,TV,0.598,6.1,2200,9,1
129,AC,0.738,18.6,147,26,1
426,Set-top box,0.297,10.3,448,2,0
230,AC,0.918,2.3,580,21,1
425,TV,0.115,13.9,999,26,1
424,AC,0.713,19.5,4263,17,1
326,TV,0.639,7.0,101,20,1
102,AC,0.697,13.3,869,4,0
410,AC,0.774,14.1,973,22,1
129,TV,0.424,8.3,2564,20,1
210,TV,0.514,6.1,2454,0,0
122,TV,0.22,1.3,2932,2,0
307,Set-top box,0.455,17.1,3031,17,1
117,Set-top box,0.053,18.0,3488,23,1
123,TV,0.497,17.0,2920,23,1
302,AC,0.585,19.2,1588,40,0
208,TV,0.69,6.8,1933,30,1
418,TV,0.119,11.9,3597,30,0
314,Set-top box,0.185,1.4,1217,20,0
314,Set-top box,0.294,15.6,3374,45,1
121,Set-top box,0.315,13.6,3169,44,1
306,Set-top box,0.204,17.0,2995,16,1
317,TV,0.276,17.3,3783,23,1
313,AC,0.281,3.6,119,9,0
218,Set-top box,0.299,3.8,1835,24,1
429,AC,0.711,18.3,3401,34,1
405,Set-top box,0.292,15.8,2275,26,1
325,Set-top box,0.182,17.4,3319,28,1
125,TV,0.263,8.9,3921,0,1
410,Set-top box,0.1,17.2,2249,37,0
116,TV,0.678,15.0,2794,20,1
229,Set-top box,0.306,11.1,3168,8,1
322,AC,0.775,6.3,2727,8,0
319,AC,0.811,12.1,664,5,0
113,AC,0.259,21.8,3975,37,1
128,Set-top box,0.414,11.6,1224,31,1
428,AC,0.418,7.4,3951,26,1
415,AC,0.424,13.6,976,28,1
102,AC,0.538,7.6,2096,4,0
127,Set-top box,0.109,9.0,2816,3,1
425,Set-top box,0.205,11.7,1511,34,1
121,TV,0.208,17.3,2504,18,1
230,Set-top box,0.059,13.0,904,42,1
401,Set-top box,0.384,3.5,1871,29,1
112,AC,0.836,5.4,4527,31,1
113,TV,0.431,6.6,1796,30,1
403,AC,0.465,2.5,2051,22,1
214,TV,0.284,15.0,2055,3,0
103,TV,0.177,11.6,160,29,1
212,AC,0.3,20.6,1380,12,0
210,AC,0.667,2.7,1848,12,0
118,TV,0.394,13.8,725,30,0
213,Set-top box,0.228,6.1,2491,11,0
319,AC,0.5,3.1,2337,5,0
422,Set-top box,0.354,15.8,1988,50,1
424,AC,0.323,6.5,4666,28,1
107,AC,0.804,3.0,718,17,1
405,AC,0.853,6.0,2424,18,1
217,AC,0.73,3.5,4915,10,1
325,AC,0.633,20.2,73,25,1
323,AC,0.962,5.2,112,14,0
109,TV,0.618,2.4,3935,20,1
413,AC,0.532,10.5,4576,32,1
230,AC,0.794,16.7,571,8,0
130,Set-top box,0.367,1.0,2619,4,0
118,AC,0.435,19.0,3904,3,0
321,TV,0.104,1.7,688,25,1
228,Set-top box,0.15,1.3,1379,14,0
215,AC,0.291,20.3,2096,34,0
212,Set-top box,0.212,1.8,3357,47,1
110,Set-top box,0.422,9.8,405,25,1
304,Set-top box,0.358,8.4,2132,33,1
414,TV,0.135,6.7,1567,24,1
226,AC,0.595,10.2,2817,9,1
409,TV,0.141,13.0,1738,2,1
401,TV,0.173,17.0,3416,11,0
222,AC,0.227,15.0,3691,2,0
419,TV,0.46,3.6,566,12,1
328,TV,0.302,16.6,1773,16,1
417,TV,0.59,13.7,2389,1,0
408,Set-top box,0.125,2.8,1966,36,1
113,TV,0.586,3.0,3528,10,1
213,AC,0.201,3.2,4437,12,0
220,AC,0.992,10.4,1066,28,1
223,Set-top box,0.176,12.6,1173,5,0
312,Set-top box,0.416,6.6,2773,20,1
411,Set-top box,0.058,11.8,3346,42,1
128,Set-top box,0.278,15.5,1188,16,1
319,AC,0.376,7.6,187,31,1
322,AC,0.647,20.3,2040,8,1
210,AC,0.596,7.4,3334,40,0
428,Set-top box,0.26,10.2,2936,39,1
230,AC,0.774,5.5,2227,35,1
429,Set-top box,0.302,6.1,2310,3,0
227,TV,0.408,4.6,943,14,0
311,TV,0.371,14.6,1642,18,1
201,Set-top box,0.15,16.9,1188,12,1
308,AC,0.642,9.4,2632,24,1
301,AC,0.467,3.3,668,36,1
218,TV,0.678,6.0,863,11,0
207,TV,0.386,8.6,1562,21,1
321,AC,0.619,13.2,1128,30,1
213,Set-top box,0.117,13.3,1053,2,0
323,Set-top box,0.26,16.5,202,1,0
429,AC,0.206,2.5,400,5,0
412,TV,0.351,14.8,3879,11,0
123,AC,0.341,12.0,4285,34,1
225,Set-top box,0.095,17.5,2410,30,1
105,Set-top box,0.154,14.6,947,40,1
311,TV,0.698,9.1,740,7,0
120,Set-top box,0.187,13.7,3023,22,1
329,Set-top box,0.429,4.8,3129,35,1
129,TV,0.525,14.1,2008,13,1
109,TV,0.372,12.7,697,14,0
122,AC,0.726,18.1,2392,12,1
414,TV,0.515,7.1,563,6,0
421,TV,0.22,17.0,3150,11,1
221,TV,0.186,13.5,1819,18,0
325,AC,0.641,3.9,702,28,1
420,Set-top box,0.185,15.5,2110,32,0
119,Set-top box,0.116,2.1,3262,18,1
316,AC,0.479,9.1,3755,35,1
109,Set-top box,0.301,7.2,640,12,0
124,TV,0.414,2.1,3470,30,1
203,TV,0.334,10.7,3360,15,1
124,Set-top box,0.256,12.3,476,10,0
326,AC,0.712,21.9,100,34,1
223,AC,0.583,4.6,391,6,1
122,AC,0.617,16.2,4944,3,0
206,Set-top box,0.398,8.4,1660,48,1
220,TV,0.501,9.9,1035,18,1
304,TV,0.304,13.8,2195,8,1
112,AC,0.877,20.9,447,0,1
104,TV,0.395,15.8,2401,9,0
414,Set-top box,0.121,15.5,2453,45,0
416,Set-top box,0.329,3.3,1270,29,1
420,AC,0.592,5.9,1439,4,0
323,Set-top box,0.079,5.1,616,44,0
117,TV,0.403,11.8,557,21,1
305,AC,0.363,6.1,177,2,0
315,TV,0.533,9.9,2875,3,1
110,Set-top box,0.201,8.7,2676,34,1
117,TV,0.627,12.7,251,23,1
330,TV,0.246,13.2,219,28,1
412,Set-top box,0.339,9.6,266,3,0
215,Set-top box,0.445,15.5,2345,22,0
316,Set-top box,0.266,14.7,1848,50,0
124,AC,0.374,4.3,3606,20,1
407,AC,0.667,2.6,2425,20,1
317,Set-top box,0.48,16.6,2556,48,1
430,AC,0.628,8.3,2358,37,0
228,AC,0.21,8.4,4757,32,1
107,AC,0.539,14.1,3442,17,1
221,Set-top box,0.218,11.6,2366,18,1
130,TV,0.361,6.7,3347,28,1
401,TV,0.338,15.4,794,3,0
308,TV,0.333,11.8,1671,0,0
304,Set-top box,0.227,10.3,873,18,0
324,TV,0.26,11.0,989,22,1
316,Set-top box,0.084,4.0,3176,18,1
107,TV,0.201,9.7,517,16,0
125,Set-top box,0.498,17.6,1179,3,1
314,TV,0.28,17.4,610,22,1
210,Set-top box,0.309,13.5,1229,41,0
110,TV,0.212,13.7,3622,29,1
411,Set-top box,0.447,13.3,3368,8,1
311,Set-top box,0.436,5.7,811,14,0
130,AC,0.319,18.9,3936,31,1
114,AC,0.47,13.6,4687,31,1
115,AC,0.8,19.5,1017,1,1
228,TV,0.121,2.9,3047,1,0
225,Set-top box,0.178,12.9,2125,15,0
323,AC,0.585,3.1,1058,23,0
405,TV,0.455,6.4,2773,22,1
408,TV,0.692,4.8,3382,12,1
406,Set-top box,0.118,7.6,1559,44,0
214,Set-top box,0.45,12.9,1710,0,0
114,Set-top box,0.089,8.4,1907,39,1
112,AC,0.503,13.1,509,40,1
316,TV,0.353,11.8,378,23,0
310,AC,0.383,10.9,1001,6,0
403,TV,0.337,16.8,2462,7,0
224,TV,0.436,2.3,1533,20,1
225,TV,0.564,9.2,3346,27,1
327,Set-top box,0.182,9.3,3470,2,1
122,TV,0.266,7.8,2792,12,0
425,TV,0.696,7.3,2302,11,1
315,Set-top box,0.396,14.1,1769,36,1
209,AC,0.585,14.4,1573,15,1
415,AC,0.701,9.5,3758,0,0
202,AC,0.914,10.3,4079,15,1
121,TV,0.146,11.9,916,4,0
409,Set-top box,0.467,10.8,2405,2,1
417,TV,0.236,15.9,2613,28,1
311,Set-top box,0.491,7.2,3165,14,1
217,Set-top box,0.486,14.3,407,31,1
204,Set-top box,0.481,3.9,2373,7,1
127,Set-top box,0.226,12.9,2774,21,0
309,AC,0.716,11.0,4467,10,0
203,TV,0.169,3.9,2255,10,1
409,Set-top box,0.288,10.8,2474,20,0
115,Set-top box,0.073,16.7,1824,46,1
418,TV,0.495,5.2,272,22,1
214,TV,0.478,5.6,2643,22,1
123,AC,0.828,8.0,4655,36,1
422,Set-top box,0.368,8.3,2463,47,1
316,Set-top box,0.105,8.0,3317,17,1
225,Set-top box,0.277,13.0,3050,26,1
411,Set-top box,0.063,6.5,2404,38,1
129,AC,0.227,14.4,515,38,1
105,AC,0.532,11.6,3918,15,1
419,Set-top box,0.471,2.2,1280,7,1
309,TV,0.125,9.4,179,15,0
104,TV,0.108,10.1,1173,1,0
223,TV,0.272,17.8,2240,14,1
125,TV,0.348,7.2,830,10,0
430,Set-top box,0.333,9.1,1801,13,0
218,Set-top box,0.435,17.2,1486,50,0
319,TV,0.182,1.3,3321,2,0
226,Set-top box,0.215,8.9,2794,22,0
402,AC,0.647,13.2,1548,5,0
413,Set-top box,0.371,5.2,2785,39,0
123,AC,0.885,5.9,1275,30,1
405,Set-top box,0.123,5.3,938,50,0
322,AC,0.892,13.6,4130,39,1
111,Set-top box,0.345,12.6,1104,48,1
327,TV,0.269,14.7,2268,10,1
118,Set-top box,0.101,2.8,863,38,1
303,Set-top box,0.085,12.8,1367,44,1
314,AC,0.642,17.6,1973,24,1
121,AC,0.913,13.8,2433,8,1
206,TV,0.605,12.2,587,28,1
426,Set-top box,0.16,14.7,345,23,0
116,TV,0.629,7.0,1587,3,0
304,AC,0.342,10.6,2114,31,1
303,AC,0.286,18.8,857,36,1
313,TV,0.144,14.1,2866,10,0
422,AC,0.675,5.7,1404,28,1
202,Set-top box,0.091,15.4,1186,37,1
422,TV,0.648,9.4,1964,14,1
209,Set-top box,0.187,5.1,3365,23,1
408,Set-top box,0.317,4.0,342,28,0
216,TV,0.465,2.2,345,13,1
102,AC,0.625,3.1,4210,5,0
315,Set-top box,0.252,4.6,1445,15,0
229,TV,0.4,2.9,2524,26,1
327,TV,0.525,13.0,3702,30,1
310,TV,0.602,4.8,3767,4,1
111,TV,0.496,11.5,3884,28,0
105,AC,0.849,9.7,1296,31,0
415,AC,0.328,13.5,3225,14,1
116,AC,0.454,16.8,2989,37,1
219,AC,0.486,6.8,1866,19,1
206,Set-top box,0.476,14.6,3497,48,1
105,Set-top box,0.459,6.6,1751,11,1
427,AC,0.964,4.3,1808,10,1
417,Set-top box,0.23,13.6,1339,40,1
223,Set-top box,0.3,7.9,2423,5,0
407,TV,0.388,13.3,129,20,1
224,Set-top box,0.453,11.1,1565,43,1
305,Set-top box,0.421,9.1,2390,41,1
427,TV,0.431,6.8,1073,4,0
421,AC,0.27,14.7,2228,0,0
218,Set-top box,0.347,12.6,2647,18,0
418,TV,0.263,10.5,2149,23,0
322,AC,0.591,14.9,4089,14,1
317,TV,0.237,12.5,1442,17,0
427,TV,0.626,13.0,1640,15,0
109,AC,0.428,20.3,4073,12,1
107,TV,0.369,16.7,2362,20,1
217,AC,0.893,18.4,2464,29,1
330,Set-top box,0.486,5.3,3268,26,1
215,TV,0.131,15.1,1809,19,0
120,Set-top box,0.458,15.5,633,10,1
208,TV,0.406,1.8,3077,17,1
407,AC,0.896,13.9,1715,1,0
128,Set-top box,0.387,13.4,2358,16,1
225,AC,0.486,11.6,840,14,1
209,AC,0.389,3.5,4964,39,1
110,TV,0.228,15.1,1160,29,1
430,TV,0.206,3.0,2853,7,0
309,TV,0.211,14.2,342,2,0
319,Set-top box,0.102,9.8,2276,43,0
308,Set-top box,0.378,17.3,448,3,1
117,AC,0.461,7.5,3803,0,0
315,TV,0.37,12.7,1178,26,1
211,Set-top box,0.349,5.2,2865,44,1
203,AC,0.805,18.0,3328,22,1
410,AC,0.315,7.5,3864,1,0
204,TV,0.511,10.1,1018,27,1
212,Set-top box,0.25,11.3,1689,47,1
225,AC,0.587,15.1,1525,19,0
116,AC,0.669,20.3,958,33,0
325,Set-top box,0.214,13.9,1442,34,0
316,TV,0.42,15.6,2344,15,1
119,AC,0.26,11.8,2023,21,0
208,AC,0.862,4.4,1709,15,0
109,TV,0.322,10.5,1357,7,0
123,AC,0.648,20.6,2161,22,1
319,TV,0.129,3.7,2914,29,1
207,Set-top box,0.47,6.8,789,26,1
404,AC,0.386,11.0,4796,26,1
305,AC,0.361,12.4,342,30,1
418,TV,0.507,6.8,2692,16,1
318,Set-top box,0.075,11.6,144,35,1
303,AC,0.783,19.0,2126,22,1
313,Set-top box,0.311,7.7,67,33,1
429,AC,0.642,5.6,4605,9,1
120,AC,0.347,3.4,4188,10,1
417,TV,0.537,2.4,3132,14,0
405,Set-top box,0.189,6.2,597,43,1
210,TV,0.304,2.5,3514,6,0
101,Set-top box,0.334,4.9,178,21,1
322,AC,0.632,8.4,2573,17,0
110,AC,0.966,7.6,2495,14,0
301,TV,0.276,11.6,1647,0,1
219,TV,0.34,4.3,758,6,0
227,TV,0.524,4.0,625,18,1
221,AC,0.653,17.9,2892,18,1
109,TV,0.26,5.2,446,1,0
429,TV,0.667,6.3,1355,30,1
419,AC,0.399,9.4,3327,26,1
203,TV,0.455,7.4,2820,11,0
209,AC,0.381,15.8,659,15,1
201,TV,0.652,7.9,2095,24,1
312,Set-top box,0.076,7.9,1820,9,0
426,AC,0.851,4.4,2456,1,0
318,Set-top box,0.428,14.7,963,18,0
417,Set-top box,0.399,11.4,3208,32,1
126,TV,0.488,2.5,2100,3,0
327,Set-top box,0.17,3.2,3422,35,1
325,TV,0.385,8.2,3032,1,0
215,TV,0.406,11.9,1296,3,0
329,AC,0.44,14.3,818,14,0
113,AC,0.269,18.6,1210,22,1
407,Set-top box,0.195,6.5,791,37,1
115,Set-top box,0.068,15.2,1392,9,1
129,Set-top box,0.212,2.4,2641,28,0
106,AC,0.795,20.9,3483,37,1
430,Set-top box,0.342,13.9,324,8,1
227,Set-top box,0.31,11.1,721,32,1
211,Set-top box,0.324,7.5,1367,11,0
226,Set-top box,0.47,17.9,852,28,1
223,Set-top box,0.345,4.1,2125,28,1
126,Set-top box,0.105,15.6,1398,33,1
412,AC,0.22,14.4,2777,15,1
421,AC,0.241,6.7,3295,25,1
326,TV,0.54,17.7,1896,14,0
316,Set-top box,0.062,3.5,1497,20,0
123,Set-top box,0.406,6.6,3124,9,1
230,Set-top box,0.209,13.7,1892,19,0
218,TV,0.185,5.7,384,9,0
307,AC,0.253,7.2,2663,28,1
317,AC,0.623,19.8,4385,0,1
312,Set-top box,0.305,6.1,1043,10,0
419,TV,0.454,16.1,2510,21,1
226,Set-top box,0.285,10.0,2529,13,0
218,Set-top box,0.472,16.4,456,5,0
211,Set-top box,0.342,5.9,147,14,0
302,TV,0.419,7.4,460,21,1
201,TV,0.527,5.8,768,26,1
214,Set-top box,0.174,8.3,2992,14,1
316,AC,0.625,20.0,4897,37,0
402,Set-top box,0.091,13.3,2476,13,0
105,Set-top box,0.405,1.6,1544,46,1
230,TV,0.106,8.3,3756,3,0
419,AC,0.969,13.3,1105,0,1
311,AC,0.424,2.1,2577,27,1
224,AC,0.5,20.8,2458,39,1
304,TV,0.464,17.7,292,21,1
211,TV,0.369,9.7,3088,7,0
403,TV,0.518,4.8,893,1,0
219,Set-top box,0.102,14.8,1808,50,1
108,Set-top box,0.222,10.6,2528,9,0
102,Set-top box,0.291,17.0,522,16,1
402,Set-top box,0.204,8.3,119,36,0
218,AC,0.714,20.0,3858,6,1
112,AC,0.886,3.9,4376,2,1
214,Set-top box,0.217,14.2,2827,38,1
416,AC,0.979,9.5,2108,8,1
407,TV,0.439,15.0,2267,21,1
217,Set-top box,0.384,2.7,3357,49,1
112,Set-top box,0.301,9.7,473,1,0
423,AC,0.896,7.4,250,20,1
212,AC,0.772,5.9,1603,0,1
220,TV,0.502,9.0,1627,6,0
407,TV,0.174,4.9,3813,9,1
109,TV,0.379,6.8,638,10,0
223,Set-top box,0.26,17.9,1025,8,0
114,AC,0.544,6.2,2249,20,0
303,TV,0.544,13.8,3248,26,1
308,TV,0.229,11.1,1292,11,0
327,AC,0.297,13.0,2470,12,0
413,AC,0.87,12.5,78,30,1
402,Set-top box,0.214,2.1,3042,17,0
323,TV,0.132,13.1,1410,2,0
428,AC,0.696,11.0,259,26,0
106,Set-top box,0.431,7.0,2328,23,1
126,TV,0.489,13.1,721,22,1
404,TV,0.555,4.4,596,16,0
404,Set-top box,0.108,2.5,243,7,0
201,AC,0.612,20.2,3031,3,1
205,Set-top box,0.057,13.6,1945,11,0
430,TV,0.408,7.3,2506,9,1
409,AC,0.516,16.9,1045,7,0
214,Set-top box,0.421,16.0,2213,43,1
429,Set-top box,0.309,6.4,1409,35,1
229,TV,0.256,13.2,545,22,0
412,Set-top box,0.309,3.9,1687,42,1
419,AC,0.845,14.1,4383,26,1
225,AC,0.293,9.1,697,14,0
305,TV,0.167,1.6,1639,5,0
326,Set-top box,0.449,12.7,299,19,0
413,AC,0.421,20.8,1769,19,0
308,Set-top box,0.147,7.8,1595,1,0
117,TV,0.556,15.7,3412,1,1
427,TV,0.375,12.0,3875,13,0
202,TV,0.304,16.5,469,6,1
310,Set-top box,0.428,11.0,2344,43,1
414,Set-top box,0.386,17.9,2379,50,1
317,Set-top box,0.195,4.8,1715,2,0
430,AC,0.345,6.4,726,20,0
121,TV,0.23,11.3,1980,27,1
307,TV,0.361,14.9,3758,5,1
416,TV,0.202,3.8,3826,8,1
403,Set-top box,0.062,16.3,1507,6,1
229,AC,0.709,14.4,1185,39,1
324,Set-top box,0.229,6.0,235,38,0
225,Set-top box,0.243,4.8,1714,35,1
303,AC,0.87,9.5,4301,24,1
422,TV,0.514,3.2,1643,1,0
408,Set-top box,0.427,14.9,1275,33,1
220,AC,0.958,3.5,2747,39,1
412,Set-top box,0.179,15.9,2109,11,0
406,TV,0.214,12.3,3290,5,1
101,AC,0.337,16.6,1388,29,1
122,AC,0.744,17.1,3435,35,1
311,Set-top box,0.125,9.0,591,15,0
221,Set-top box,0.42,10.6,2878,21,0
221,AC,0.885,15.2,1210,22,1
205,TV,0.498,4.6,66,16,0
120,Set-top box,0.12,4.7,3108,25,0
102,Set-top box,0.464,11.6,2767,7,1
409,AC,0.636,21.5,3574,5,1
214,Set-top box,0.151,2.3,3488,8,0
403,Set-top box,0.334,14.3,1567,21,1
405,TV,0.196,15.9,3085,10,1
224,Set-top box,0.307,13.4,2183,8,0
206,AC,0.673,14.2,4046,14,1
401,Set-top box,0.322,4.9,2399,44,1
427,Set-top box,0.424,3.8,3500,44,1
205,AC,0.427,18.7,4217,17,1
129,TV,0.537,14.2,126,28,1
206,TV,0.663,6.9,2907,13,1
123,Set-top box,0.358,5.8,3093,34,1
416,TV,0.124,8.0,51,8,0
411,TV,0.397,16.9,3089,26,1
214,TV,0.629,7.8,2476,4,1
409,Set-top box,0.254,15.4,554,29,1
208,Set-top box,0.306,4.9,2192,46,1
427,TV,0.547,10.3,969,10,0
415,Set-top box,0.171,2.6,882,28,1
119,Set-top box,0.387,15.3,1221,27,1
209,TV,0.491,7.1,2440,28,1
308,AC,0.703,14.9,3290,11,1
219,TV,0.577,8.0,2042,30,1
420,TV,0.509,11.0,1662,24,1
225,Set-top box,0.38,17.0,197,1,0
111,AC,0.971,19.5,1139,22,1
121,TV,0.627,13.4,3414,9,0
410,Set-top box,0.418,13.2,148,43,1
127,Set-top box,0.476,3.4,2576,16,0
423,TV,0.141,9.7,2555,15,0
413,Set-top box,0.363,11.5,959,36,1
403,TV,0.641,16.7,3102,7,1
425,Set-top box,0.092,10.6,344,41,1
227,Set-top box,0.358,15.4,1582,0,0
116,Set-top box,0.212,8.3,1256,42,1
128,AC,0.965,3.4,940,38,1
303,AC,0.545,20.2,1819,36,1
109,Set-top box,0.394,7.2,1690,3,0
311,Set-top box,0.281,1.4,2116,3,0
421,Set-top box,0.356,6.4,1965,37,1
404,AC,0.226,17.8,2620,9,0
314,AC,0.94,14.6,294,21,0
107,TV,0.134,9.6,1321,14,0
403,AC,0.361,19.8,3544,2,1
302,Set-top box,0.114,5.7,1391,0,0
327,TV,0.357,7.2,3506,2,0
128,AC,0.837,8.5,631,19,1
101,AC,0.649,16.3,4514,26,1
120,Set-top box,0.305,1.9,3126,35,1
307,AC,0.849,9.4,2509,31,1
119,TV,0.447,13.4,575,3,0
415,AC,0.683,16.8,1892,8,0
215,Set-top box,0.173,17.4,1236,2,0
117,AC,0.735,18.2,3441,37,1
205,Set-top box,0.303,8.2,3148,27,1
321,TV,0.573,13.2,1248,20,1
206,TV,0.303,2.9,978,3,0
312,Set-top box,0.125,12.4,517,5,0
128,AC,0.586,3.3,1755,37,1
128,TV,0.616,16.2,2898,19,0
417,AC,0.335,7.4,3559,21,0
205,TV,0.642,11.3,1520,21,1
301,Set-top box,0.221,8.1,459,22,0
127,AC,0.78,8.3,4439,1,1
327,Set-top box,0.401,3.1,2417,9,1
310,AC,0.207,19.6,1172,20,0
306,AC,0.317,10.9,372,8,0
425,AC,0.63,19.5,1214,14,0
230,TV,0.295,9.8,1990,20,0
303,TV,0.286,9.6,2680,17,1
120,Set-top box,0.052,11.1,2250,35,0
113,Set-top box,0.138,7.5,2350,32,1
422,TV,0.211,13.9,2611,23,1
420,TV,0.339,12.0,3413,15,1
105,AC,0.476,13.0,4501,24,1
315,Set-top box,0.314,3.0,1198,41,1
416,Set-top box,0.387,15.1,274,30,0
309,AC,0.362,7.3,2277,12,0
408,AC,0.224,5.9,4390,13,1
218,Set-top box,0.208,15.1,1794,33,0
318,TV,0.278,10.4,2526,24,1
318,AC,0.582,18.8,4855,8,1
220,TV,0.34,2.2,1782,5,0
118,Set-top box,0.401,2.3,3013,6,0
109,Set-top box,0.113,16.8,1354,10,0
418,AC,0.996,18.3,1358,31,1
119,Set-top box,0.285,1.4,645,3,0
216,AC,0.249,21.4,1608,25,1
330,AC,0.812,16.0,1819,4,0
427,Set-top box,0.346,8.1,1501,14,0
103,AC,0.99,13.9,3675,39,1
423,AC,0.978,7.8,3227,33,1
120,Set-top box,0.377,9.3,1405,22,1
424,Set-top box,0.301,6.1,2138,38,1
415,AC,0.485,6.1,4057,16,1
311,TV,0.487,11.2,3368,6,0
325,AC,0.286,6.3,3389,0,0
205,Set-top box,0.204,8.9,968,41,1
316,TV,0.49,13.1,3395,4,1
310,TV,0.305,15.2,2529,10,0
207,TV,0.461,7.9,545,11,0
421,AC,0.492,2.5,2198,21,1
113,AC,0.513,17.4,4871,32,1
110,Set-top box,0.45,3.3,2115,29,1
207,TV,0.394,17.5,3424,5,1
203,AC,0.632,2.4,308,27,0
224,AC,0.994,13.3,4755,40,1
420,AC,0.769,8.4,644,12,0
209,Set-top box,0.112,12.1,504,21,0
417,TV,0.342,16.7,3741,30,1
113,Set-top box,0.241,13.5,2727,48,1
309,AC,0.706,16.9,4749,8,0
208,Set-top box,0.347,10.6,2845,38,1
406,Set-top box,0.302,12.7,2388,18,1
216,TV,0.425,14.9,3542,22,1
302,TV,0.176,6.9,1903,13,0
419,Set-top box,0.282,10.8,1366,9,0
428,Set-top box,0.064,2.8,2625,44,1
416,TV,0.498,11.8,738,24,0
425,Set-top box,0.499,17.5,3206,1,1
407,TV,0.123,3.4,3237,4,1
307,Set-top box,0.051,7.1,2592,30,1
211,TV,0.5,2.1,122,19,0
210,Set-top box,0.158,15.8,1171,40,1
122,TV,0.576,5.3,1863,30,1
108,AC,0.535,5.2,1685,38,1
216,TV,0.449,14.7,3133,12,1
209,Set-top box,0.349,2.1,2133,24,0
212,AC,0.789,6.8,332,23,1
117,Set-top box,0.194,3.4,154,41,1
225,TV,0.523,16.5,3190,24,1
111,TV,0.184,17.9,1009,26,0
315,Set-top box,0.495,10.3,2992,8,1
413,Set-top box,0.155,10.3,432,0,0
201,Set-top box,0.075,12.3,1678,9,0
202,AC,0.751,3.9,4801,22,1
206,Set-top box,0.465,3.6,2403,3,0
412,TV,0.439,17.9,646,4,1
113,Set-top box,0.444,1.5,1126,22,0
214,AC,0.89,12.8,3370,1,1
226,AC,0.751,14.0,95,17,0
209,AC,0.741,2.5,4287,21,1
204,AC,0.589,2.4,737,20,0
326,AC,0.906,9.2,161,17,1
124,TV,0.435,17.0,1753,26,1
203,Set-top box,0.358,6.1,1833,26,1
128,TV,0.383,13.6,3983,21,1
229,TV,0.462,17.8,3313,5,0
313,Set-top box,0.41,7.3,61,6,0
125,AC,0.23,18.2,3175,5,0
227,TV,0.38,6.5,2359,12,0
108,AC,0.204,3.6,2146,13,0
309,TV,0.671,8.2,1514,21,1
425,Set-top box,0.386,17.8,1745,27,0
312,AC,0.526,12.1,4143,8,0
321,AC,0.424,19.3,1182,31,1
111,AC,0.489,20.3,969,3,0
310,TV,0.266,5.8,2713,25,0
108,TV,0.273,6.1,245,7,0
